"","observed","chao1","diversity_inverse_simpson","diversity_gini_simpson","diversity_shannon","diversity_fisher","diversity_coverage","evenness_camargo","evenness_pielou","evenness_simpson","evenness_evar","evenness_bulla","dominance_dbp","dominance_dmn","dominance_absolute","dominance_relative","dominance_simpson","dominance_core_abundance","dominance_gini","rarity_log_modulo_skewness","rarity_low_abundance","rarity_rare_abundance"
"DG8",9,10,1.07142551021283,0.0666640000000001,0.214893131196351,1.55875685049599,1,1,0.0978020787737928,0.119047278912536,0.187458236427328,0.03825,0.966,0.974,483,0.966,0.933336,0.018,0.999764885496183,2.04191868403999,0,0.01
"DG9",45,46,13.2289131124987,0.924408,3.0517414346748,11.9852360367687,5,1,0.801684268798659,0.293975846944415,0.412227359022563,0.487045454545455,0.162,0.29,81,0.162,0.075592,0.216,0.996830534351145,2.01999117483985,0,0.6
"DH1",33,33,7.89889415481832,0.8734,2.61327503290422,7.9343056342081,3,1,0.747395790503648,0.239360428933889,0.429058153856542,0.4515,0.27,0.416,135,0.27,0.1266,0.482,0.997846564885496,2.00390615047137,0,0.172
"DH10",35,41.4285714285714,1.81130544405964,0.447912,1.3862552161406,8.57188206196835,1,1,0.389907033619618,0.0517515841159898,0.41371924829772,0.245588235294118,0.74,0.79,370,0.74,0.552088,0.106,0.998846564885496,2.05901396529471,0,0.102
"DH12",39,39,16.1707632600259,0.93816,3.1239902132218,9.89236318240489,6,0.996102564102564,0.85271943397544,0.414634955385279,0.45872833698426,0.560421052631579,0.116,0.228,58,0.116,0.06184,0.668,0.996709160305343,1.94799938304999,0,0.262
"DH3",36,36,14.1115375931361,0.929136,3.0668158755307,8.8963555969873,6,1,0.855811264904874,0.391987155364893,0.516448363597711,0.586742857142857,0.16,0.304,80,0.16,0.070864,0.52,0.996763358778625,1.91269786469809,0,0.402
"DH6",45,46.6666666666667,12.4402866242038,0.919616,3.08229791588678,11.9852360367687,5,0.994133333333333,0.809711374247091,0.276450813871196,0.439704627019528,0.532272727272727,0.204,0.334,102,0.204,0.080384,0.516,0.99662824427481,1.97281876352454,0,0.394
"DH7",47,47.375,13.4611242730993,0.925712,3.06400707776806,12.7125915328151,5,1,0.795815484166678,0.286406899427644,0.408025172412166,0.468,0.15,0.296,75,0.15,0.074288,0.528,0.996796946564885,2.02442730900636,0,0.248
"DH9",36,36.2,11.4437425615673,0.912616,2.9065429546736,8.8963555969873,4,0.996111111111111,0.811086254765498,0.317881737821315,0.437543630597772,0.529142857142857,0.182,0.346,91,0.182,0.087384,0.658,0.99723282442748,1.99355880991611,0,0.29
"DI1",50,50.3333333333333,12.7772666871103,0.921736,3.22448483239558,13.8314503561302,7,0.99608,0.824249966812933,0.255545333742206,0.499860837687571,0.553061224489796,0.234,0.296,117,0.234,0.078264,0.44,0.995961068702291,1.95438511073979,0,0.398
"DI10",38,40.625,4.38842859148996,0.772128,2.35019719985941,9.55660713257044,2,1,0.646087019430543,0.115484962933946,0.370628365451082,0.413405405405405,0.456,0.53,228,0.456,0.227872,0.232,0.998029770992367,2.01781012107338,0,0.21
"DI11",41,41.5454545454545,6.71249060251316,0.851024,2.72828342894854,10.5750911470184,3,1,0.734679004457778,0.163719282988126,0.423022296586402,0.4829,0.354,0.448,177,0.354,0.148976,0.21,0.997324427480915,2.02934487257097,0,0.332
"DI12",56,60,14.9718529165169,0.933208,3.30996521542447,16.1695142712059,6,0.982321428571429,0.82227975832342,0.267354516366374,0.459582208817036,0.547781818181818,0.19,0.284,95,0.19,0.066792,0.204,0.99568854961832,2.03714117306021,0,0.528
"DI2",45,71.25,3.12047531079934,0.679536,1.90530452647382,11.9852360367687,1,1,0.500518375767213,0.0693438957955409,0.373735682496755,0.282954545454545,0.52,0.736,260,0.52,0.320464,0.29,0.998457251908397,2.0568335762178,0,0.156
"DI3",48,58.5,6.49654383867782,0.846072,2.48390088527181,13.0818341467569,3,1,0.641635729654162,0.135344663305788,0.3737459426627,0.334297872340426,0.268,0.466,134,0.268,0.153928,0.306,0.997806870229007,2.05663130742729,0,0.13
"DI4",59,60.875,28.7158281644843,0.965176,3.66663177153437,17.388945567756,11,1,0.899227002075605,0.486708951940411,0.533776301568871,0.627724137931034,0.078,0.15,39,0.078,0.034824,0.278,0.994243511450382,1.99934296537699,0,0.546
"DI5",57,65.0769230769231,13.1648235913639,0.92404,3.11833953900906,16.5722446054023,5,1,0.77128369947167,0.230961817392349,0.389638150240418,0.448392857142857,0.166,0.304,83,0.166,0.07596,0.45,0.996499236641222,2.05121078181248,0,0.38
"DI6",48,49,21.2368331634387,0.952912,3.44713707606246,13.0818341467569,10,1,0.8904567513672,0.442434024238306,0.542337355126008,0.633702127659574,0.146,0.218,73,0.146,0.047088,0.266,0.995267175572518,1.93245458552562,0,0.568
"DI7",52,65.3333333333333,9.86738238080202,0.898656,2.91912849391612,14.5959186261464,3,1,0.738787253286452,0.189757353476962,0.366214368798603,0.438745098039216,0.23,0.37,115,0.23,0.101344,0.508,0.997022900763358,2.04075292189162,0,0.18
"DI8",33,41.6666666666667,2.68465024376624,0.627512,1.7225865679851,7.9343056342081,1,1,0.492659185688311,0.0813530376898861,0.301831556366767,0.2673125,0.594,0.676,297,0.594,0.372488,0.702,0.998897709923664,2.05025944818133,0,0.0720000000000001
"DI9",45,53.25,6.67342907479579,0.850152,2.60403114779623,11.9852360367687,2,0.998044444444444,0.684071980322414,0.148298423884351,0.366721008232262,0.414318181818182,0.286,0.52,143,0.286,0.149848,0.182,0.997646564885495,2.04349338251734,0,0.452
"DJ1",72,99.2727272727273,14.7180030613446,0.932056,3.36624246860768,23.067382512027,6,1,0.78711837092912,0.204416709185342,0.42911498469941,0.486985915492958,0.182,0.298,91,0.182,0.067944,0.378,0.995286259541984,2.05224350641134,0,0.318
"DJ10",68,75,24.2154203796978,0.958704,3.61857803797671,21.2512086742678,9,1,0.857582990910946,0.35610912323085,0.46233065863588,0.555462686567164,0.102,0.194,51,0.102,0.041296,0.36,0.994485496183206,2.03958535473186,0,0.426
"DJ11",83,141.571428571429,10.895145123333,0.908216,3.17872737487489,28.3866561654758,4,0.98833734939759,0.719357781148825,0.131266808714856,0.442575227865858,0.399341463414634,0.204,0.382,102,0.204,0.091784,0.432,0.995513740458014,2.057845627926,0,0.432
"DJ12",61,70,8.84955752212389,0.887,2.94764385150735,18.2206596587496,4,1,0.7170358295827,0.145074713477441,0.413402235531258,0.425733333333333,0.274,0.388,137,0.274,0.113,0.32,0.996617557251909,2.05672207493855,0,0.516
"DJ2",69,79.2,17.2532781228433,0.94204,3.45855779482296,21.6994467219274,7,1,0.816832970797443,0.250047509026715,0.443776288888001,0.519411764705882,0.166,0.268,83,0.166,0.05796,0.412,0.995018320610686,2.04560355609113,0,0.402
"DJ3",66,80,12.1124031007752,0.91744,3.15569448773207,20.3662684625684,4,1,0.75321110736818,0.183521259102654,0.420930002769333,0.451507692307692,0.172,0.328,86,0.172,0.08256,0.404,0.996041221374044,2.05825689506244,0,0.23
"DJ4",67,74.5,14.2466377934807,0.929808,3.31184401556291,20.8068199007886,5,1,0.787654250940849,0.212636384977324,0.444775499990843,0.482939393939394,0.174,0.312,87,0.174,0.070192,0.46,0.99553969465649,2.05287211766875,0,0.344
"DJ5",64,71.65,11.5697889670492,0.913568,3.09475652652403,19.4966321024201,4,1,0.744131648929161,0.180777952610144,0.419907701359668,0.435047619047619,0.182,0.322,91,0.182,0.086432,0.55,0.996261832061068,2.05504613559502,0,0.228
"DJ6",61,109.333333333333,10.1321228823863,0.901304,2.90865363096836,18.2206596587496,3,1,0.707551174536777,0.166100375121087,0.3546329534789,0.372433333333333,0.174,0.344,87,0.174,0.098696,0.442,0.996970992366412,2.04620457250997,0,0.184
"DJ7",73,81.2727272727273,23.6250236250236,0.957672,3.67480961617976,23.5311458143698,9,1,0.856507249768141,0.323630460616762,0.501576753447638,0.564611111111111,0.126,0.204,63,0.126,0.042328,0.338,0.993960305343514,2.04737755733837,0,0.456
"DJ8",60,67.5,13.8350857775318,0.92772,3.21820404990923,17.8029306647198,5,0.998033333333333,0.786012022437759,0.230584762958864,0.410352577333852,0.473898305084746,0.16,0.304,80,0.16,0.07228,0.504,0.996074045801528,2.03100156109878,0,0.332
"DJ9",57,120,6.79754200880961,0.852888,2.72793090603018,16.5722446054023,3,1,0.674720829719098,0.119255122961572,0.352669645406021,0.386214285714286,0.342,0.434,171,0.342,0.147112,0.2,0.997267938931298,2.04359754182092,0,0.636
"DK10",47,47.5,20.3782197587219,0.950928,3.35453420510336,12.7125915328151,7,1,0.871274182738715,0.433579143802593,0.4921164519811,0.578913043478261,0.106,0.192,53,0.106,0.049072,0.352,0.995822900763358,1.99664539165161,0,0.502
"DK11",29,36.5,10.687414500684,0.906432,2.67933574646958,6.7051154650831,4,1,0.795693601556933,0.368531534506345,0.293473131059616,0.484571428571429,0.174,0.334,87,0.174,0.093568,0.562,0.997920610687023,1.9467220101965,0,0.31
"DK12",48,50,16.1770415426427,0.938184,3.29427279166108,13.0818341467569,7,1,0.850969190796034,0.337021698805056,0.473464948488223,0.578042553191489,0.186,0.258,93,0.186,0.061816,0.554,0.995905343511451,1.9981543141624,0,0.38
"DK2",29,31.5,2.33235063626525,0.571248,1.68562916519035,6.7051154650831,1,1,0.500588380200953,0.0804258840091467,0.386137629430901,0.3345,0.648,0.706,324,0.648,0.428752,0.84,0.998743511450382,2.02097874115293,0,0.12
"DK3",44,45,21.7202432667246,0.95396,3.37434929324173,11.6271251604,9,1,0.891696669478963,0.493641892425559,0.476487951374914,0.637581395348837,0.112,0.204,56,0.112,0.04604,0.238,0.995695419847328,1.82226139230344,0,0.638
"DK4",37,38.4285714285714,12.4390486615584,0.919608,2.90961366450513,9.22460118343268,5,1,0.805782278881677,0.336190504366442,0.358387090695199,0.504888888888889,0.168,0.292,84,0.168,0.080392,0.672,0.997341221374046,1.97634886347394,0,0.318
"DK6",38,38,16.6466906379012,0.939928,3.16829663974066,9.55660713257044,7,1,0.870988754800786,0.438070806260557,0.500231852949087,0.599243243243243,0.144,0.264,72,0.144,0.060072,0.422,0.99650076335878,1.90537974864154,0,0.544
"DL1",32,50.2,6.69451585261354,0.850624,2.27052375346185,7.6212341912171,3,1,0.655134671868002,0.209203620394173,0.247709918050859,0.327741935483871,0.222,0.428,111,0.222,0.149376,0.882,0.998542748091602,2.04411169734285,0,0.0760000000000001
"DL10",45,45,13.0059307044012,0.923112,3.11822228984885,11.9852360367687,5,1,0.819148610686783,0.289020682320027,0.508922983707044,0.539772727272727,0.192,0.306,96,0.192,0.076888,0.614,0.996449618320609,2.02077310101691,0,0.266
"DL12",43,44.1111111111111,20.5930807248764,0.95144,3.29804517579731,11.2727283541363,8,1,0.876859798561702,0.478908854066894,0.412970172117325,0.596190476190476,0.112,0.202,56,0.112,0.04856,0.382,0.996088549618321,1.94136097276151,0,0.37
"DL2",53,53.4285714285714,27.753108348135,0.963968,3.59280952518466,14.983729049146,10,1,0.904923265949547,0.523643553738396,0.546887645070995,0.634730769230769,0.078,0.148,39,0.078,0.036032,0.49,0.994706106870227,1.92849744132369,0,0.452
"DL4",14,14.6,4.00563994103698,0.750352,1.66028486393361,2.67351858578147,2,1,0.62912042315339,0.286117138645499,0.173440065143962,0.357230769230769,0.418,0.582,209,0.418,0.249648,0.81,0.999213740458015,1.98971712969066,0,0.026
"DL5",35,75,6.51380927566441,0.84648,2.36331358873303,8.57188206196835,2,1,0.664720738408658,0.186108836447555,0.259073959288527,0.352058823529412,0.274,0.51,137,0.274,0.15352,0.782,0.998374045801527,2.02763896226821,0,0.098
"DL6",36,44.6666666666667,3.382949932341,0.7044,1.83883217176845,8.8963555969873,2,1,0.513135887754139,0.0939708314539167,0.327666205649458,0.256457142857143,0.474,0.726,237,0.474,0.2956,0.892,0.998787786259542,2.05228333619028,0,0.0600000000000001
"DL7",22,24.1428571428571,2.83665410974447,0.647472,1.56865828270283,4.7056775666431,1,1,0.507485195164025,0.128938823170203,0.246869587906029,0.274857142857143,0.55,0.752,275,0.55,0.352528,0.9,0.999219847328244,2.04043003375338,0,0.0339999999999999
"DL8",41,56,13.7272128267077,0.927152,2.98843546654387,10.5750911470184,5,1,0.804733397619511,0.334810068944089,0.344325518403659,0.48045,0.128,0.25,64,0.128,0.072848,0.624,0.997103053435115,2.04377389518691,0,0.206
"DL9",21,30,3.40943185227614,0.706696,1.6277326610559,4.43636598748698,2,1,0.534643016877569,0.162353897727435,0.210851362721951,0.2802,0.42,0.746,210,0.42,0.293304,0.596,0.999210687022901,1.98639101532114,0,0.054
"DM1",28,43,4.58580967055543,0.781936,2.0464858966404,6.40751711355849,2,1,0.614153750284913,0.163778916805551,0.261328231041516,0.351703703703704,0.364,0.628,182,0.364,0.218064,0.854,0.998773282442748,2.00401218596783,0,0.09
"DM10",31,32.5,3.8087693104604,0.737448,2.06205819621487,7.31199795604009,2,1,0.600485113491864,0.122863526143884,0.315021272357206,0.362733333333333,0.482,0.606,241,0.482,0.262552,0.806,0.998625954198473,2.01710942726931,0,0.098
"DM11",31,42.25,5.87599304282424,0.829816,2.29502047776247,7.31199795604009,2,1,0.668325285185959,0.18954816267175,0.272763472203003,0.375666666666667,0.324,0.534,162,0.324,0.170184,0.786,0.998487022900763,2.03436041579939,0,0.098
"DM12",37,44.3333333333333,5.12253094008688,0.804784,2.31181743793602,9.22460118343268,2,1,0.640229851207862,0.13844678216451,0.303421358278412,0.376333333333333,0.392,0.528,196,0.392,0.195216,0.65,0.998310687022901,2.00136743084868,0,0.266
"DM2",30,32.5,5.00080012802048,0.800032,2.26672154676149,7.00661746431841,3,1,0.666448104124362,0.166693337600683,0.299138824456846,0.393103448275862,0.41,0.498,205,0.41,0.199968,0.708,0.998437404580153,2.01562486179276,0,0.17
"DM3",28,29.4285714285714,4.21457230520247,0.762728,2.07403103360211,6.40751711355849,2,1,0.622420090744387,0.150520439471517,0.303846160198723,0.349333333333333,0.446,0.574,223,0.446,0.237272,0.84,0.998695419847328,2.04130520594714,0,0.07
"DM4",28,35,4.24260937446967,0.764296,2.06761013274148,6.40751711355849,2,1,0.620493167939674,0.151521763373917,0.277497000921958,0.35762962962963,0.444,0.566,222,0.444,0.235704,0.836,0.998723664122137,1.99792064419759,0,0.084
"DM5",36,53.5,6.39091978117491,0.843528,2.43007533299351,8.8963555969873,3,1,0.678125433331868,0.177525549477081,0.264904032685941,0.360228571428571,0.344,0.438,172,0.344,0.156472,0.662,0.998216793893129,2.03001059459506,0,0.16
"DM6",27,29.1428571428571,2.51818126876045,0.602888,1.70077498025294,6.11385018962284,1,1,0.516037367563905,0.0932659729170537,0.314976633133276,0.341769230769231,0.62,0.678,310,0.62,0.397112,0.826,0.998897709923664,2.02296605512261,0,0.088
"DM7",29,36.5,6.2309954638353,0.839512,2.28428622357574,6.7051154650831,3,1,0.678374083807456,0.214861912546045,0.245462261186939,0.371714285714286,0.322,0.472,161,0.322,0.160488,0.682,0.998554961832061,1.98654821122735,0,0.198
"DM8",29,40.25,3.96498128528833,0.747792,2.0052723197373,6.7051154650831,2,1,0.595514151705928,0.136723492596149,0.270750670740378,0.331357142857143,0.462,0.584,231,0.462,0.252208,0.716,0.998786259541985,2.0292547232935,0,0.134
"DM9",26,40,2.7201706091006,0.632376,1.72336211886423,5.82414534638328,1,1,0.528947530790711,0.104621946503869,0.288599338399953,0.328,0.59,0.686,295,0.59,0.367624,0.81,0.99896106870229,2.01891460111176,0,0.112
"DN1",48,48.75,14.3843498273878,0.93048,3.25044382176785,13.0818341467569,7,1,0.83964738917175,0.299673954737246,0.485734142399623,0.578042553191489,0.206,0.296,103,0.206,0.06952,0.506,0.995974809160305,1.99223023553335,0,0.44
"DN10",51,52,18.74625074985,0.946656,3.38982952821966,14.2118268069773,8,1,0.862151541005872,0.367573544114706,0.504830710281867,0.5856,0.132,0.26,66,0.132,0.053344,0.498,0.995517557251908,1.95737173373823,0,0.394
"DN11",20,42.5,4.79239351301614,0.791336,1.85078797535731,4.17128013640499,2,1,0.617808203922584,0.239619675650807,0.182048472075648,0.309473684210526,0.338,0.562,169,0.338,0.208664,0.852,0.99907786259542,2.02535686829157,0,0.028
"DN3",38,38.5,17.9597701149425,0.94432,3.17243335531348,9.55660713257044,7,1,0.872125969258721,0.472625529340593,0.433705212228719,0.591675675675676,0.106,0.21,53,0.106,0.05568,0.584,0.996554961832061,1.92183539035326,0,0.322
"DN4",41,41.75,12.037750385208,0.916928,2.97669753068456,10.5750911470184,5,1,0.801572576811817,0.293603667931903,0.405950308842868,0.50215,0.174,0.344,87,0.174,0.083072,0.516,0.997058778625955,2.00282235884493,0,0.43
"DN6",48,48.4285714285714,21.3456284153005,0.953152,3.38724969827833,13.0818341467569,8,1,0.874986777678057,0.444700591985428,0.48423532870648,0.577361702127659,0.104,0.206,52,0.104,0.046848,0.51,0.995700763358778,1.93202425330039,0,0.424
"DN8",28,40,6.35582447755123,0.842664,2.28723560265196,6.40751711355849,3,1,0.686403129119978,0.226993731341115,0.253651070841522,0.380148148148148,0.308,0.458,154,0.308,0.157336,0.736,0.998553435114504,1.98904862842019,0,0.086
"DN9",45,49,9.26063120462291,0.892016,2.83451094995924,11.9852360367687,3,0.998044444444444,0.744618404593642,0.205791804547176,0.403239515133154,0.4475,0.224,0.402,112,0.224,0.107984,0.688,0.997206106870228,2.0323961253459,0,0.284
"DO10",18,46,2.24666594773356,0.554896,1.35776479145409,3.65403978254341,1,1,0.469754379430546,0.124814774874087,0.208250551317856,0.297647058823529,0.65,0.766,325,0.65,0.445104,0.854,0.999356488549618,1.99693526970355,0,0.142
"DO11",43,52.75,8.76577840112202,0.88592,2.72189336505781,11.2727283541363,3,1,0.723676826899145,0.203855311654,0.32273115848736,0.414952380952381,0.248,0.398,124,0.248,0.11408,0.83,0.997668702290076,2.02341490218861,0,0.13
"DO12",46,67.1111111111111,9.0481360839667,0.88948,2.64468958246476,12.3470586394951,3,1,0.690764505887119,0.196698610521015,0.302033948044759,0.333155555555556,0.18,0.348,90,0.18,0.11052,0.81,0.997818320610687,2.04258129178587,0,0.168
"DO3",42,50.25,4.40419984497217,0.772944,2.33092396432562,10.9220489157017,2,1,0.623630283672896,0.104861901070766,0.360372026702386,0.383804878048781,0.446,0.578,223,0.446,0.227056,0.342,0.998041984732825,2.0321546110813,0,0.604
"DO4",33,42.1666666666667,3.19684918544283,0.687192,1.9546838763899,7.9343056342081,1,1,0.559038938720349,0.0968742177406917,0.306321563072009,0.3515625,0.54,0.648,270,0.54,0.312808,0.866,0.99865572519084,2.01947587479863,0,0.08
"DO6",21,22.2,2.03235509308186,0.50796,1.32393007585741,4.43636598748698,1,1,0.434856402913358,0.0967788139562792,0.283914082703215,0.2642,0.69,0.796,345,0.69,0.49204,0.916,0.999292366412214,1.99984289338033,0,0.048
"DO7",53,64.3333333333333,8.77439281201741,0.886032,2.91340849421899,14.983729049146,5,1,0.733802087517651,0.165554581358819,0.359616131897453,0.424423076923077,0.294,0.38,147,0.294,0.113968,0.682,0.996970992366411,2.02971584978382,0,0.204
"DO8",54,61.8,16.2274438530443,0.938376,3.22849774180815,15.3752619859277,6,1,0.809353385253288,0.30050821950082,0.378463115373279,0.475018867924528,0.154,0.254,77,0.154,0.061624,0.622,0.99629465648855,2.02769005397527,0,0.22
"DO9",17,22,2.40555780074284,0.584296,1.22493633892875,3.40203082832597,1,1,0.432348782169382,0.141503400043696,0.216096682662372,0.196375,0.562,0.874,281,0.562,0.415704,0.97,0.999449618320611,2.01871526677376,0,0.0239999999999999
"DP1",87,102.260869565217,16.1749482401656,0.938176,3.59978881669076,30.4421015405515,9,0.978988505747126,0.806059757847245,0.18591894528926,0.486109085027368,0.503162790697674,0.2,0.292,100,0.2,0.061824,0.502,0.993790839694658,2.0383441979782,0,0.352
"DP10",111,187.555555555556,33.6021505376344,0.97024,4.01421190673089,44.2200000158394,13,0.949261261261261,0.852359308708183,0.302722076915625,0.485263586601949,0.515909090909091,0.07,0.14,35,0.07,0.02976,0.31,0.991495419847329,2.05714282944112,0,0.446
"DP11",69,109.6,16.3741157977469,0.938928,3.31530156565013,21.6994467219274,6,1,0.782999096043163,0.237306026054303,0.381088273454269,0.439264705882353,0.15,0.248,75,0.15,0.061072,0.58,0.995783969465649,2.04080321231756,0,0.3
"DP12",44,51.8571428571429,7.11601958328589,0.859472,2.69974799252144,11.6271251604,3,1,0.713428303994913,0.161727717801952,0.362478463318152,0.444651162790698,0.328,0.426,164,0.328,0.140528,0.74,0.9975,2.01422015476542,0,0.144
